orderId,customerId,productId,quantity,unitPrice,country,orderDate
T0013429,C01589,P0075,5,356.6,USA,2024-04-27
T0013430,C00529,P0086,3,54.61,Italy,2024-10-09
T0013431,C00455,P0129,2,32.42,Israel,2024-12-05
T0013432,C00093,P0131,5,113.87,Germany,2024-01-25
T0013433,C00891,P0180,1,354.03,Italy,2024-05-06
T0013434,C01095,P0084,2,274.24,USA,2024-01-02
T0013435,C01151,P0154,4,54.8,France,2024-12-09
T0013436,C00736,P0057,2,94.1,Brazil,2024-12-21
T0013437,C01194,P0134,2,203.52,UK,2024-08-29
T0013438,C00266,P0109,4,52.14,France,2024-03-27
T0013439,C00330,P0054,1,258.77,Spain,2024-09-23
T0013440,C00379,P0019,2,195.75,Japan,2024-09-14
T0013441,C01834,P0013,1,130.37,Brazil,2024-06-02
T0013442,C00038,P0115,4,313.25,Spain,2024-05-13
T0013443,C01129,P0197,4,217.86,Germany,2024-04-27
T0013444,C01495,P0079,1,278.44,Italy,2024-06-16
T0013445,C01570,P0042,1,109.41,Brazil,2024-07-22
T0013446,C00955,P0045,5,56.3,USA,2024-04-07
T0013447,C00382,P0156,1,250.72,Israel,2024-07-31
T0013448,C01950,P0100,5,108.38,Spain,2024-03-18
T0013449,C01686,P0190,2,399.4,Germany,2024-10-24
T0013450,C00319,P0019,1,210.03,Brazil,2024-11-11
T0013451,C00005,P0046,1,314.02,Spain,2024-11-24
T0013452,C01614,P0167,4,281.93,France,2024-04-11
T0013453,C01846,P0081,5,107.9,USA,2024-12-15
T0013454,C00644,P0137,4,252.54,Brazil,2024-10-31
T0013455,C00417,P0062,4,162.83,Japan,2024-11-24
T0013456,C01612,P0184,5,472.04,Brazil,2024-12-31
T0013457,C01077,P0059,4,350.8,Brazil,2024-11-22
T0013458,C00599,P0134,2,225.8,USA,2024-04-24
T0013459,C00760,P0134,5,202.43,Israel,2024-07-23
T0013460,C01581,P0073,2,189.44,UK,2024-05-27
T0013461,C00871,P0180,1,404.63,UK,2024-12-21
T0013462,C01627,P0023,4,431.27,Spain,2024-05-30
T0013463,C01553,P0021,3,162.95,Israel,2024-03-16
T0013464,C00912,P0128,1,398.35,Canada,2024-07-02
T0013465,C01775,P0180,4,357.74,Spain,2024-09-01
T0013466,C01668,P0111,5,439.53,Canada,2024-03-30
T0013467,C00941,P0111,3,405.74,Japan,2024-03-30
T0013468,C00495,P0169,2,80.54,Brazil,2024-07-23
T0013469,C00888,P0042,1,124.11,Israel,2024-10-04
T0013470,C01735,P0113,3,359.27,Canada,2024-11-01
T0013471,C01237,P0117,3,182.3,Italy,2024-10-06
T0013472,C01334,P0084,2,234.01,Israel,2024-01-12
T0013473,C01298,P0103,2,400.57,Canada,2024-12-04
T0013474,C00945,P0185,1,390.23,Israel,2024-05-22
T0013475,C01443,P0131,4,101.76,Israel,2024-01-22
T0013476,C00804,P0140,4,229.31,Brazil,2024-06-04
T0013477,C00911,P0094,5,298.28,UK,2024-11-19
T0013478,C01591,P0134,4,216.11,Canada,2024-05-22
T0013479,C01011,P0175,4,230.22,Brazil,2024-11-03
T0013480,C00993,P0040,1,339.92,Canada,2024-08-05
T0013481,C01967,P0057,1,105.53,Japan,2024-03-19
T0013482,C01853,P0020,5,362.68,Brazil,2024-04-27
T0013483,C00300,P0062,3,169.88,France,2024-05-23
T0013484,C01824,P0125,1,123.37,Canada,2024-09-22
T0013485,C00298,P0000,2,190.0,Italy,2024-06-21
T0013486,C00890,P0030,4,134.87,Brazil,2024-11-09
T0013487,C00393,P0083,1,265.6,Italy,2024-02-04
T0013488,C01303,P0057,3,107.87,Israel,2024-05-17
T0013489,C00540,P0086,2,57.87,Brazil,2024-01-01
T0013490,C00139,P0096,1,387.17,Brazil,2024-02-02
T0013491,C00509,P0185,4,338.16,Spain,2024-04-27
T0013492,C00508,P0103,2,364.66,Israel,2024-05-25
T0013493,C00710,P0176,4,183.86,Germany,2024-11-09
T0013494,C00374,P0101,4,459.0,UK,2024-10-14
T0013495,C01127,P0157,5,60.11,Spain,2024-04-07
T0013496,C00962,P0024,5,471.92,France,2024-02-26
T0013497,C01266,P0129,2,37.06,Israel,2024-09-15
T0013498,C01346,P0160,5,264.51,USA,2024-03-17
T0013499,C00211,P0064,1,120.23,Israel,2024-12-15
T0013500,C01555,P0134,4,210.04,Italy,2024-05-27
T0013501,C00615,P0041,4,194.65,France,2024-12-11
T0013502,C00676,P0193,3,207.08,UK,2024-11-24
T0013503,C00386,P0088,3,81.74,UK,2024-08-13
T0013504,C01967,P0078,4,395.43,Canada,2024-02-01
T0013505,C01375,P0125,3,138.61,Israel,2024-09-07
T0013506,C00108,P0019,2,203.77,Japan,2024-11-30
T0013507,C01258,P0185,5,352.04,France,2024-05-08
T0013508,C00981,P0129,1,37.96,Israel,2024-03-03
T0013509,C00501,P0047,2,284.4,Canada,2024-12-10
T0013510,C00288,P0190,5,341.46,Canada,2024-08-21
T0013511,C00352,P0049,2,301.82,France,2024-06-09
T0013512,C00304,P0000,3,186.42,Brazil,2024-07-30
T0013513,C00339,P0157,3,65.5,Spain,2024-07-30
T0013514,C01944,P0125,5,141.05,Germany,2024-10-02
T0013515,C01301,P0148,4,312.79,Canada,2024-02-24
T0013516,C00549,P0098,1,451.05,USA,2024-08-02
T0013517,C01211,P0019,2,224.08,Germany,2024-09-01
T0013518,C00123,P0185,4,352.19,Canada,2024-10-22
T0013519,C01392,P0077,2,73.38,Germany,2024-05-06
T0013520,C00091,P0052,4,366.69,Japan,2024-05-24
T0013521,C01205,P0057,1,112.51,USA,2024-05-05
T0013522,C00650,P0136,2,135.08,Canada,2024-10-14
T0013523,C01659,P0047,5,260.56,France,2024-11-17
T0013524,C00348,P0079,2,264.0,Canada,2024-02-29
T0013525,C01321,P0045,1,63.05,USA,2024-01-02
T0013526,C01563,P0019,4,195.36,Spain,2024-07-01
T0013527,C01041,P0046,3,376.91,Italy,2024-07-22
T0013528,C00859,P0076,3,283.32,Canada,2024-12-29
T0013529,C00589,P0075,3,323.71,France,2024-07-07
T0013530,C00376,P0107,4,118.01,Germany,2024-03-04
T0013531,C01831,P0017,3,238.56,Japan,2024-06-01
T0013532,C00453,P0194,2,396.83,Brazil,2024-05-22
T0013533,C00785,P0193,4,190.8,Italy,2024-09-03
T0013534,C01415,P0185,2,329.22,Israel,2024-05-03
T0013535,C00296,P0145,4,298.62,France,2024-05-22
T0013536,C00172,P0086,1,52.66,Spain,2024-09-26
T0013537,C00201,P0131,2,119.47,Spain,2024-06-27
T0013538,C01628,P0178,2,280.72,USA,2024-03-13
T0013539,C00421,P0046,1,337.07,France,2024-07-03
T0013540,C00849,P0185,2,326.59,Italy,2024-10-03
T0013541,C00204,P0180,1,349.74,Canada,2024-11-27
T0013542,C00798,P0065,2,283.62,France,2024-09-01
T0013543,C00029,P0179,2,195.49,Brazil,2024-06-11
T0013544,C01650,P0111,3,431.96,USA,2024-06-12
T0013545,C01611,P0180,5,330.06,Japan,2024-08-22
T0013546,C01735,P0024,2,462.2,Brazil,2024-06-17
T0013547,C01722,P0045,2,57.64,Germany,2024-04-04
T0013548,C00787,P0028,5,424.3,Canada,2024-04-06
T0013549,C00051,P0127,5,458.17,Israel,2024-05-02
T0013550,C01152,P0075,1,362.04,Israel,2024-09-04
T0013551,C00637,P0084,2,223.07,Israel,2024-08-09
T0013552,C00721,P0013,1,120.45,Japan,2024-12-08
T0013553,C01335,P0046,2,338.6,Canada,2024-05-02
T0013554,C01691,P0185,2,328.71,France,2024-11-13
T0013555,C01210,P0142,3,69.79,Israel,2024-06-14
T0013556,C01236,P0129,2,34.77,France,2024-06-20
T0013557,C01848,P0158,2,245.5,Spain,2024-10-19
T0013558,C01329,P0148,1,323.62,Brazil,2024-11-06
T0013559,C00023,P0194,5,410.3,Italy,2024-02-13
T0013560,C01571,P0129,4,34.9,Brazil,2024-04-26
T0013561,C01031,P0063,3,246.4,France,2024-08-06
T0013562,C01806,P0185,4,366.2,Brazil,2024-11-23
T0013563,C01665,P0085,2,113.79,Italy,2024-08-30
T0013564,C00622,P0025,2,306.19,Canada,2024-08-07
T0013565,C01965,P0004,4,172.83,Israel,2024-06-17
T0013566,C00107,P0086,5,56.67,Spain,2024-11-02
T0013567,C01264,P0114,2,444.26,Canada,2024-04-29
T0013568,C01959,P0008,5,376.42,Japan,2024-06-23
T0013569,C00377,P0025,1,282.79,Brazil,2024-09-10
T0013570,C01324,P0113,5,390.36,UK,2024-08-25
T0013571,C01182,P0048,5,309.71,Japan,2024-08-26
T0013572,C00130,P0172,3,115.43,Brazil,2024-11-25
T0013573,C01226,P0019,5,199.89,Spain,2024-10-04
T0013574,C00554,P0175,4,229.63,Japan,2024-03-12
T0013575,C01922,P0177,1,124.18,Israel,2024-06-04
T0013576,C00446,P0136,4,136.59,Israel,2024-12-09
T0013577,C01230,P0101,5,486.73,Germany,2024-05-16
T0013578,C00403,P0194,3,429.11,Brazil,2024-04-12
T0013579,C01409,P0194,1,405.93,Italy,2024-08-26
T0013580,C01204,P0185,2,336.5,Brazil,2024-10-09
T0013581,C00154,P0134,2,211.15,Brazil,2024-08-01
T0013582,C01904,P0048,5,333.56,USA,2024-03-28
T0013583,C01927,P0067,2,273.43,Israel,2024-07-10
T0013584,C01567,P0142,3,72.79,Spain,2024-05-12
T0013585,C01802,P0045,4,52.59,Canada,2024-09-29
T0013586,C01254,P0116,2,76.72,Israel,2024-12-27
T0013587,C00386,P0104,5,49.03,Brazil,2024-09-12
T0013588,C00603,P0032,4,446.44,Brazil,2024-01-26
T0013589,C01772,P0046,5,336.26,Germany,2024-10-16
T0013590,C00609,P0194,1,443.1,Canada,2024-01-12
T0013591,C01456,P0042,2,102.54,USA,2024-09-22
T0013592,C00626,P0119,2,131.57,Israel,2024-04-29
T0013593,C01017,P0077,5,70.12,Spain,2024-03-16
T0013594,C00973,P0147,1,445.47,UK,2024-11-25
T0013595,C01371,P0185,3,329.34,France,2024-12-29
T0013596,C01428,P0144,3,160.03,Japan,2024-11-05
T0013597,C00004,P0148,2,276.94,Spain,2024-08-14
T0013598,C01046,P0017,1,258.63,Israel,2024-06-19
T0013599,C01523,P0170,4,410.74,Brazil,2024-07-15
T0013600,C01415,P0109,1,43.63,Spain,2024-08-22
T0013601,C00454,P0147,2,436.8,Italy,2024-01-26
T0013602,C01202,P0175,2,220.55,USA,2024-06-25
T0013603,C01627,P0101,5,486.23,Italy,2024-03-03
T0013604,C01743,P0048,5,343.09,Germany,2024-05-30
T0013605,C01529,P0134,3,208.48,Israel,2024-01-21
T0013606,C00412,P0103,5,377.59,Italy,2024-06-09
T0013607,C00230,P0153,2,361.61,USA,2024-12-07
T0013608,C01214,P0146,1,259.13,UK,2024-06-02
T0013609,C00036,P0101,3,476.42,Spain,2024-04-16
T0013610,C01267,P0113,4,395.13,Israel,2024-11-30
T0013611,C00771,P0190,1,373.57,USA,2024-05-22
T0013612,C00046,P0076,1,252.29,UK,2024-02-14
T0013613,C00854,P0019,1,203.58,Italy,2024-12-27
T0013614,C01428,P0192,4,253.4,UK,2024-09-02
T0013615,C01319,P0156,4,265.68,Germany,2024-07-03
T0013616,C01086,P0121,1,269.15,Germany,2024-03-07
T0013617,C00503,P0166,4,306.68,Canada,2024-09-05
T0013618,C00373,P0181,5,294.87,UK,2024-03-28
T0013619,C00762,P0046,1,332.75,Germany,2024-12-13
T0013620,C00475,P0103,1,380.33,Italy,2024-12-05
T0013621,C00876,P0077,5,80.33,Canada,2024-07-27
T0013622,C01394,P0125,3,123.82,Israel,2024-10-07
T0013623,C01238,P0185,1,322.68,USA,2024-04-20
T0013624,C00369,P0104,3,53.24,Japan,2024-08-03
T0013625,C00921,P0096,2,353.84,Germany,2024-03-21
T0013626,C00125,P0013,1,134.93,Canada,2024-09-21
T0013627,C01404,P0187,1,398.13,Brazil,2024-08-28
T0013628,C01921,P0101,4,476.14,UK,2024-10-10
T0013629,C00013,P0045,5,62.0,USA,2024-02-27
T0013630,C00417,P0065,5,270.86,UK,2024-01-28
T0013631,C01239,P0084,2,240.55,Germany,2024-10-18
T0013632,C00756,P0176,5,178.02,Canada,2024-12-11
T0013633,C01944,P0113,5,342.87,Japan,2024-01-12
T0013634,C00006,P0114,3,454.96,Spain,2024-11-09
T0013635,C00533,P0135,2,193.22,Germany,2024-12-20
T0013636,C00192,P0113,5,320.47,UK,2024-03-06
T0013637,C01680,P0092,1,245.51,France,2024-07-27
T0013638,C00251,P0197,2,229.1,Germany,2024-07-12
T0013639,C00642,P0129,5,32.79,UK,2024-03-21
T0013640,C00569,P0024,2,418.18,France,2024-12-12
T0013641,C01285,P0034,5,157.85,UK,2024-06-21
T0013642,C00928,P0063,5,226.03,USA,2024-10-12
T0013643,C01096,P0049,4,349.59,Germany,2024-10-05
T0013644,C00395,P0125,2,131.28,Brazil,2024-08-19
T0013645,C01649,P0090,1,161.59,Italy,2024-03-09
T0013646,C01331,P0019,2,230.47,Brazil,2024-04-16
T0013647,C01605,P0138,2,54.42,USA,2024-09-10
T0013648,C01190,P0169,2,66.93,Brazil,2024-02-06
T0013649,C01637,P0136,2,147.82,France,2024-10-03
T0013650,C00333,P0057,4,100.21,Japan,2024-12-11
T0013651,C00076,P0125,2,138.67,Spain,2024-07-06
T0013652,C00395,P0194,2,434.83,Italy,2024-01-05
T0013653,C00608,P0013,1,133.5,France,2024-08-26
T0013654,C01229,P0113,5,392.63,Spain,2024-05-12
T0013655,C00127,P0048,1,328.59,Spain,2024-10-21
T0013656,C01382,P0192,4,233.44,France,2024-09-07
T0013657,C01713,P0017,3,270.03,USA,2024-09-21
T0013658,C00901,P0125,2,137.89,Germany,2024-01-24
T0013659,C00123,P0052,2,421.15,Germany,2024-12-15
T0013660,C00860,P0084,1,230.48,Canada,2024-08-03
T0013661,C01072,P0098,3,438.18,UK,2024-05-13
T0013662,C01891,P0163,5,63.76,USA,2024-11-08
T0013663,C00948,P0099,1,191.45,Italy,2024-06-14
T0013664,C01061,P0030,4,128.18,Spain,2024-06-26
T0013665,C01352,P0043,5,14.06,France,2024-04-03
T0013666,C00785,P0045,5,53.0,Brazil,2024-06-28
T0013667,C00531,P0101,2,416.57,Spain,2024-09-24
T0013668,C01005,P0125,1,136.65,Brazil,2024-11-13
T0013669,C01911,P0006,3,33.68,USA,2024-12-26
T0013670,C01168,P0031,2,357.53,France,2024-05-05
T0013671,C01086,P0113,3,344.99,Israel,2024-09-04
T0013672,C01703,P0091,2,63.9,Canada,2024-05-04
T0013673,C01562,P0086,3,62.82,Canada,2024-07-30
T0013674,C00178,P0084,2,226.48,Canada,2024-09-11
T0013675,C00120,P0167,2,299.46,Germany,2024-04-26
T0013676,C01986,P0046,4,342.76,Canada,2024-11-29
T0013677,C01811,P0159,2,198.52,Brazil,2024-11-17
T0013678,C01830,P0141,4,N/A,France,2024-03-16
T0013679,C01481,P0142,5,70.6,Israel,2024-07-29
T0013680,C01264,P0117,3,191.3,Italy,2024-06-29
T0013681,C01132,P0085,2,132.64,UK,2024-06-19
T0013682,C00313,P0078,3,451.48,USA,2024-04-19
T0013683,C00126,P0042,4,106.75,Germany,2024-09-29
T0013684,C01939,P0190,1,353.43,Spain,2024-03-29
T0013685,C00881,P0000,4,197.8,Israel,2024-10-21
T0013686,C00602,P0099,4,174.12,Brazil,2024-10-07
T0013687,C01396,P0048,4,343.22,France,2024-07-14
T0013688,C00426,P0199,3,323.65,Japan,2024-06-14
T0013689,C00969,P0140,5,219.57,Israel,2024-01-15
T0013690,C00781,P0103,5,401.08,France,2024-07-07
T0013691,C00033,P0042,2,113.59,France,2024-11-29
T0013692,C01372,P0190,4,357.57,Japan,2024-09-01
T0013693,C00869,P0178,1,298.91,Italy,2024-10-19
T0013694,C01509,P0054,1,257.47,Japan,2024-05-01
T0013695,C01844,P0048,3,302.42,Japan,2024-10-21
T0013696,C00740,P0047,4,245.32,Germany,2024-10-22
T0013697,C00893,P0101,3,466.15,Israel,2024-11-05
T0013698,C01531,P0156,5,225.31,UK,2024-11-13
T0013699,C00895,P0140,3,234.52,France,2024-08-26
T0013700,C01438,P0168,1,123.04,Spain,2024-05-29
T0013701,C00359,P0088,2,88.86,Germany,2024-08-13
T0013702,C01874,P0070,3,18.44,Italy,2024-01-17
T0013703,C00034,P0013,2,116.53,France,2024-09-26
T0013704,C00320,P0129,1,34.59,Japan,2024-08-25
T0013705,C00362,P0084,3,267.61,Italy,2024-11-22
T0013706,C00560,P0070,3,21.41,Spain,2024-03-13
T0013707,C01162,P0065,1,242.51,Japan,2024-09-07
T0013708,C00811,P0143,4,258.21,Israel,2024-03-16
T0013709,C01986,P0019,1,227.46,Brazil,2024-03-28
T0013710,C01493,P0057,3,98.86,Brazil,2024-05-02
T0013711,C01434,P0042,3,125.68,Spain,2024-04-17
T0013712,C00674,P0180,1,376.35,UK,2024-11-09
T0013713,C00693,P0045,2,56.54,Israel,2024-10-16
T0013714,C01231,P0034,3,149.26,Israel,2024-07-19
T0013715,C00825,P0084,3,265.46,UK,2024-02-29
T0013716,C00331,P0136,4,160.89,Israel,2024-04-05
T0013717,C01398,P0119,5,140.89,Germany,2024-12-08
T0013718,C00256,P0090,5,181.79,Brazil,2024-08-13
T0013719,C01388,P0077,1,66.68,Japan,2024-01-24
T0013720,C00438,P0136,3,138.66,Canada,2024-02-07
T0013721,C01367,P0045,1,64.08,Italy,2024-03-21
T0013722,C01183,P0049,3,286.66,Japan,2024-03-21
T0013723,C00470,P0019,1,227.32,France,2024-03-03
T0013724,C00987,P0109,4,51.52,France,2024-06-27
T0013725,C01061,P0083,1,247.1,Israel,2024-08-03
T0013726,C00174,P0114,4,374.65,USA,2024-05-09
T0013727,C01789,P0046,4,359.94,UK,2024-09-28
T0013728,C01720,P0148,4,295.58,Germany,2024-07-28
T0013729,C01599,P0069,5,198.72,UK,2024-04-12
T0013730,C00043,P0083,4,229.88,France,2024-09-25
T0013731,C00239,P0060,5,352.96,UK,2024-01-25
T0013732,C01483,P0180,5,365.29,Spain,2024-06-22
T0013733,C00055,P0089,1,162.36,Japan,2024-10-11
T0013734,C00698,P0021,4,152.31,Brazil,2024-08-31
T0013735,C01526,P0113,2,360.95,France,2024-01-19
T0013736,C00828,P0136,5,156.23,Japan,2024-03-12
T0013737,C00829,P0194,3,396.98,Germany,2024-10-12
T0013738,C01986,P0092,5,276.13,USA,2024-02-06
T0013739,C01607,P0013,1,132.83,UK,2024-02-07
T0013740,C01325,P0163,5,66.47,Spain,2024-02-03
T0013741,C01192,P0046,1,317.01,Canada,2024-11-03
T0013742,C00039,P0070,2,21.33,Israel,2024-06-16
T0013743,C00769,P0075,5,317.1,UK,2024-05-11
T0013744,C00086,P0014,3,232.2,Italy,2024-01-16
T0013745,C01031,P0013,2,121.75,USA,2024-01-15
T0013746,C00215,P0046,1,358.41,Brazil,2024-07-31
T0013747,C01013,P0075,2,343.24,Israel,2024-07-01
T0013748,C01099,P0010,2,457.24,USA,2024-11-27
T0013749,C00311,P0123,1,345.1,Germany,2024-09-17
T0013750,C01304,P0070,4,21.43,Germany,2024-01-09
T0013751,C01473,P0073,4,172.3,Japan,2024-04-17
T0013752,C00048,P0190,4,347.83,Germany,2024-10-11
T0013753,C01077,P0096,4,332.46,USA,2024-12-02
T0013754,C00737,P0065,1,256.6,UK,2024-04-23
T0013755,C01826,P0125,1,124.33,France,2024-01-03
T0013756,C00912,P0045,3,55.71,Spain,2024-02-09
T0013757,C01143,P0028,4,460.46,USA,2024-07-22
T0013758,C00071,P0190,3,363.2,Brazil,2024-05-16
T0013759,C00537,P0194,4,413.37,France,2024-03-03
T0013760,C00889,P0057,4,94.76,Germany,2024-07-16
T0013761,C00470,P0091,3,61.06,UK,2024-01-03
T0013762,C00682,P0158,3,268.45,UK,2024-07-06
T0013763,C01612,P0114,1,406.54,Canada,2024-09-25
T0013764,C00604,P0164,2,315.65,Canada,2024-12-12
T0013765,C00560,P0198,1,372.74,Japan,2024-12-05
T0013766,C00256,P0073,3,174.86,Israel,2024-02-10
T0013767,C01297,P0180,1,398.44,Brazil,2024-11-26
T0013768,C00851,P0194,2,419.76,Canada,2024-08-16
T0013769,C00444,P0125,1,132.64,Canada,2024-08-20
T0013770,C00097,P0148,3,320.14,Italy,2024-11-01
T0013771,C00087,P0077,3,77.17,Canada,2024-02-04
T0013772,C01234,P0063,3,214.98,Spain,2024-08-19
T0013773,C00828,P0092,1,274.96,USA,2024-05-02
T0013774,C01556,P0014,2,229.66,Germany,2024-09-10
T0013775,C00375,P0010,3,455.79,Brazil,2024-11-10
T0013776,C00226,P0174,1,296.62,Japan,2024-11-23
T0013777,C01098,P0185,1,349.86,Brazil,2024-08-04
T0013778,C00858,P0146,4,241.95,Israel,2024-05-13
T0013779,C01497,P0019,4,206.89,Brazil,2024-12-05
T0013780,C00827,P0070,2,18.42,Israel,2024-09-17
T0013781,C00380,P0084,2,236.11,Italy,2024-05-28
T0013782,C00249,P0040,4,329.92,Spain,2024-04-08
T0013783,C01577,P0079,5,261.0,Italy,2024-01-18
T0013784,C01874,P0136,1,146.77,Germany,2024-01-09
T0013785,C00331,P0125,2,133.39,USA,2024-04-13
T0013786,C00699,P0117,4,187.21,UK,2024-08-02
T0013787,C01372,P0109,2,46.47,Japan,2024-09-11
T0013788,C01907,P0009,2,20.99,UK,2024-02-25
T0013789,C00563,P0124,2,318.6,Israel,2024-05-07
T0013790,C01623,P0096,5,361.35,UK,2024-02-26
T0013791,C01182,P0024,2,445.32,Israel,2024-08-09
T0013792,C00032,P0196,2,102.38,Germany,2024-10-01
T0013793,C00763,P0096,5,386.4,Israel,2024-02-01
T0013794,C00607,P0086,4,57.46,Brazil,2024-12-05
T0013795,C00894,P0028,1,407.19,Japan,2024-08-31
T0013796,C01353,P0175,5,223.87,France,2024-08-15
T0013797,C00664,P0142,2,62.66,Italy,2024-04-22
T0013798,C01659,P0182,4,255.29,Germany,2024-12-09
T0013799,C00540,P0156,5,235.73,Israel,2024-07-04
T0013800,C00221,P0100,2,105.34,France,2024-03-13
T0013801,C00045,P0015,4,122.61,Israel,2024-03-21
T0013802,C00197,P0057,1,92.84,Japan,2024-06-05
T0013803,C00802,P0084,2,240.4,Germany,2024-01-06
T0013804,C01377,P0046,2,374.26,Brazil,2024-11-29
T0013805,C00103,P0196,2,105.31,Brazil,2024-02-04
T0013806,C00790,P0117,1,172.96,France,2024-10-27
T0013807,C00529,P0190,5,360.03,Germany,2024-04-25
T0013808,C00928,P0111,2,423.5,Israel,2024-07-05
T0013809,C00646,P0077,4,74.89,Spain,2024-06-22
T0013810,C01584,P0057,3,100.33,UK,2024-10-04
T0013811,C01039,P0084,3,257.78,Brazil,2024-06-09
T0013812,C01316,P0073,1,165.62,UK,2024-11-08
T0013813,C00638,P0119,3,136.72,Brazil,2024-08-02
T0013814,C00364,P0138,4,47.85,France,2024-08-27
T0013815,C00573,P0019,1,228.49,Spain,2024-01-30
T0013816,C01315,P0048,4,334.5,Brazil,2024-07-09
T0013817,C01311,P0100,5,121.98,Brazil,2024-06-11
T0013818,C00454,P0129,1,37.77,Brazil,2024-08-25
T0013819,C01613,P0114,5,426.54,Canada,2024-09-29
T0013820,C01484,P0130,4,231.81,UK,2024-11-08
T0013821,C00114,P0096,5,364.34,Brazil,2024-01-31
T0013822,C00647,P0103,3,371.33,USA,2024-01-31
T0013823,C01029,P0065,2,296.25,Canada,2024-02-07
T0013824,C01363,P0028,3,456.65,France,2024-09-29
T0013825,C01093,P0086,1,59.29,Japan,2024-12-31
T0013826,C00371,P0184,4,416.16,Israel,2024-12-31
T0013827,C01005,P0028,2,476.35,Brazil,2024-05-02
T0013828,C00394,P0154,1,48.7,Germany,2024-06-10
T0013829,C00473,P0101,1,448.88,Brazil,2024-01-08
T0013830,C01812,P0107,3,128.38,USA,2024-05-09
T0013831,C00303,P0054,4,257.09,Japan,2024-05-14
T0013832,C01282,P0190,5,414.82,Germany,2024-08-07
T0013833,C00523,P0030,4,120.42,Canada,2024-07-01
T0013834,C01125,P0019,5,221.51,Germany,2024-06-28
T0013835,C01456,P0045,5,60.27,USA,2024-02-02
T0013836,C00162,P0054,3,252.69,Spain,2024-12-07
T0013837,C00672,P0153,1,440.81,Brazil,2024-07-06
T0013838,C00370,P0129,2,33.32,Canada,2024-01-12
T0013839,C01962,P0184,3,411.32,Spain,2024-11-26
T0013840,C01319,P0134,3,195.02,USA,2024-08-28
T0013841,C00196,P0084,5,275.68,Israel,2024-04-13
T0013842,C00112,P0046,5,370.83,Japan,2024-05-15
T0013843,C00941,P0085,5,124.06,Brazil,2024-03-21
T0013844,C01164,P0123,2,358.6,Italy,2024-01-26
T0013845,C00868,P0013,5,138.82,Italy,2024-09-01
T0013846,C00664,P0113,1,331.19,Israel,2024-10-01
T0013847,C01173,P0150,1,206.8,Canada,2024-08-07
T0013848,C01914,P0052,1,357.72,Brazil,2024-12-01
T0013849,C00747,P0023,5,410.6,France,2024-09-06
T0013850,C00682,P0048,4,285.14,Canada,2024-04-18
T0013851,C01005,P0187,5,338.71,France,2024-03-11
T0013852,C00979,P0176,5,158.18,Spain,2024-03-11
T0013853,C01387,P0084,4,234.42,Japan,2024-01-27
T0013854,C00239,P0117,4,185.07,France,2024-04-04
T0013855,C01141,P0013,4,126.89,France,2024-01-27
T0013856,C00123,P0082,2,104.77,UK,2024-03-20
T0013857,C00797,P0141,4,184.15,Germany,2024-09-14
T0013858,C00557,P0019,2,238.34,Brazil,2024-03-03
T0013859,C01521,P0020,1,352.55,Japan,2024-09-23
T0013860,C01688,P0067,2,277.99,Israel,2024-10-18
T0013861,C01643,P0175,3,255.44,France,2024-12-24
T0013862,C00370,P0101,2,399.46,USA,2024-03-28
T0013863,C01426,P0048,1,353.38,USA,2024-12-19
T0013864,C01610,P0046,5,354.53,Japan,2024-09-09
T0013865,C01163,P0042,1,117.44,Israel,2024-09-26
T0013866,C01466,P0013,3,132.53,UK,2024-09-26
T0013867,C00601,P0153,1,417.05,Israel,2024-05-06
T0013868,C00621,P0084,2,245.46,Canada,2024-04-04
T0013869,C00463,P0101,4,477.76,Canada,2024-05-10
T0013870,C00243,P0136,3,142.96,France,2024-08-31
T0013871,C00905,P0081,3,103.77,Italy,2024-05-01
T0013872,C01167,P0103,1,357.0,France,2024-04-17
T0013873,C01483,P0190,4,373.77,Italy,2024-12-14
T0013874,C01410,P0064,3,116.68,USA,2024-04-14
T0013875,C00988,P0082,1,100.2,Italy,2024-09-01
T0013876,C00700,P0131,3,108.64,USA,2024-04-23
T0013877,C01655,P0077,2,65.9,France,2024-10-09
T0013878,C01526,P0146,5,239.57,Japan,2024-01-06
T0013879,C01961,P0158,1,266.53,Canada,2024-12-23
T0013880,C01361,P0075,1,366.81,Brazil,2024-02-13
T0013881,C00534,P0129,2,33.45,UK,2024-04-27
T0013882,C00238,P0075,5,381.88,Brazil,2024-08-20
T0013883,C00228,P0185,5,379.91,Spain,2024-01-30
T0013884,C00176,P0148,4,278.17,Spain,2024-10-13
T0013885,C01814,P0070,5,18.46,USA,2024-01-06
T0013886,C00534,P0119,2,139.08,UK,2024-04-09
T0013887,C01400,P0054,2,255.78,Brazil,2024-06-08
T0013888,C00928,P0108,5,392.58,UK,2024-03-28
T0013889,C00778,P0136,3,154.34,Israel,2024-06-23
T0013890,C01318,P0036,2,212.69,UK,2024-07-29
T0013891,C01297,P0176,2,190.09,UK,2024-04-18
T0013892,C00601,P0190,1,414.53,Japan,2024-06-04
T0013893,C01860,P0185,3,368.25,Canada,2024-05-27
T0013894,C01117,P0019,1,238.08,Germany,2024-04-01
T0013895,C00669,P0077,4,77.19,Germany,2024-12-30
T0013896,C01134,P0071,1,88.4,Israel,2024-10-16
T0013897,C00695,P0028,1,401.19,UK,2024-06-21
